20221006;1;16700;16973,175
20221006;2;16000;16236,200
20221006;3;15650;16051,950
20221006;4;15700;16176,813
20221006;5;16200;16382,963
20221006;6;17700;17098,275
20221006;7;20150;19633,250
20221006;8;21450;21252,638
20221006;9;22050;22112,250
20221006;10;22100;22313,075
20221006;11;22000;21556,300
20221006;12;21950;21540,113
20221006;13;22050;21752,238
20221006;14;22150;22039,863
20221006;15;21500;21501,138
20221006;16;21450;21645,038
20221006;17;21400;21490,600
20221006;18;21450;21460,400
20221006;19;22850;22386,388
20221006;20;23000;23189,513
20221006;21;22700;22637,050
20221006;22;21300;21077,075
20221006;23;19400;19389,363
20221006;24;18050;18119,688
20221007;1;17000;17039,738
20221007;2;16300;16565,475
20221007;3;16000;16214,563
20221007;4;16050;16227,788
20221007;5;16550;16586,225
20221007;6;18050;17388,125
20221007;7;20550;19795,200
20221007;8;21750;21443,175
20221007;9;22300;22199,650
20221007;10;22300;22036,688
20221007;11;22100;21326,688
20221007;12;22100;21173,713
20221007;13;22050;21054,288
20221007;14;22050;20872,200
20221007;15;21400;20622,275
20221007;16;21350;21005,613
20221007;17;21450;21257,575
20221007;18;21450;21244,350
20221007;19;22850;21989,438
20221007;20;23000;22484,650
20221007;21;22700;21760,363
20221007;22;21300;20251,400
20221007;23;19450;18877,638
20221007;24;18050;17647,300
20221008;1;16700;16534,900
20221008;2;16100;15740,725
20221008;3;15600;15482,150
20221008;4;15500;15421,900
20221008;5;15550;15466,100
20221008;6;15800;15642,638
20221008;7;16950;16344,988
20221008;8;18250;17227,425
20221008;9;19250;18527,563
20221008;10;19600;19107,763
20221008;11;19600;19128,138
20221008;12;19600;19159,188
20221008;13;19500;19037,675
20221008;14;19250;18779,975
20221008;15;18850;18204,463
20221008;16;18700;18291,088
20221008;17;18700;18422,163
20221008;18;19000;18618,175
20221008;19;20000;19489,363
20221008;20;20000;19767,938
20221008;21;19650;19191,838
20221008;22;18550;18143,975
20221008;23;17200;16963,088
20221008;24;16050;15698,913
20221009;1;14900;14732,550
20221009;2;14200;14147,438
20221009;3;13800;13830,325
20221009;4;13700;13566,063
20221009;5;13800;13575,975
20221009;6;14000;13711,525
20221009;7;14350;14191,563
20221009;8;15350;14593,800
20221009;9;16450;15594,763
20221009;10;17150;16427,800
20221009;11;17350;16581,050
20221009;12;17350;16711,413
20221009;13;17100;16735,963
20221009;14;17100;16943,213
20221009;15;17100;16476,988
20221009;16;16800;16375,400
20221009;17;16700;16491,138
20221009;18;17450;17194,613
20221009;19;18800;18551,800
20221009;20;18800;19273,900
20221009;21;18650;18833,038
20221009;22;17850;17818,763
20221009;23;16900;16785,338
20221009;24;15850;15714,563
20221010;1;15150;14955,788
20221010;2;14850;14596,125
20221010;3;14700;14497,963
20221010;4;14900;14575,788
20221010;5;15700;14969,925
20221010;6;17800;16122,638
20221010;7;20600;19118,738
20221010;8;21800;21188,413
20221010;9;22550;22042,300
20221010;10;22550;21811,038
20221010;11;22200;21070,125
20221010;12;22200;20970,575
20221010;13;22250;20853,525
20221010;14;22400;20975,750
